"Popn","Year","Areatype","Sex","Code","Name","Age","Agegroup2","Agegroup"
34563,2024,"REG",1,"E12000009","SOUTH WEST",16,"15-19","15-19"
369201,2024,"ENG",1,"E92000001","ENGLAND",16,"15-19","15-19"
388744,2024,"E&W",1,"K04000001","ENGLAND AND WALES",16,"15-19","15-19"
19543,2024,"WAL",1,"W92000004","WALES",16,"15-19","15-19"
16192,2024,"REG",1,"E12000001","NORTH EAST",17,"15-19","15-19"
47685,2024,"REG",1,"E12000002","NORTH WEST",17,"15-19","15-19"
35178,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",17,"15-19","15-19"
30436,2024,"REG",1,"E12000004","EAST MIDLANDS",17,"15-19","15-19"
39247,2024,"REG",1,"E12000005","WEST MIDLANDS",17,"15-19","15-19"
40150,2024,"REG",1,"E12000006","EAST",17,"15-19","15-19"
55921,2024,"REG",1,"E12000007","LONDON",17,"15-19","15-19"
60459,2024,"REG",1,"E12000008","SOUTH EAST",17,"15-19","15-19"
33801,2024,"REG",1,"E12000009","SOUTH WEST",17,"15-19","15-19"
359069,2024,"ENG",1,"E92000001","ENGLAND",17,"15-19","15-19"
377757,2024,"E&W",1,"K04000001","ENGLAND AND WALES",17,"15-19","15-19"
18688,2024,"WAL",1,"W92000004","WALES",17,"15-19","15-19"
16553,2024,"REG",1,"E12000001","NORTH EAST",18,"15-19","15-19"
48290,2024,"REG",1,"E12000002","NORTH WEST",18,"15-19","15-19"
35106,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",18,"15-19","15-19"
30833,2024,"REG",1,"E12000004","EAST MIDLANDS",18,"15-19","15-19"
39014,2024,"REG",1,"E12000005","WEST MIDLANDS",18,"15-19","15-19"
38287,2024,"REG",1,"E12000006","EAST",18,"15-19","15-19"
54456,2024,"REG",1,"E12000007","LONDON",18,"15-19","15-19"
58504,2024,"REG",1,"E12000008","SOUTH EAST",18,"15-19","15-19"
33668,2024,"REG",1,"E12000009","SOUTH WEST",18,"15-19","15-19"
354711,2024,"ENG",1,"E92000001","ENGLAND",18,"15-19","15-19"
373551,2024,"E&W",1,"K04000001","ENGLAND AND WALES",18,"15-19","15-19"
18840,2024,"WAL",1,"W92000004","WALES",18,"15-19","15-19"
18863,2024,"REG",1,"E12000001","NORTH EAST",19,"15-19","15-19"
50735,2024,"REG",1,"E12000002","NORTH WEST",19,"15-19","15-19"
37981,2024,"REG",1,"E12000003","YORKSHIRE AND THE HUMBER",19,"15-19","15-19"
34538,2024,"REG",1,"E12000004","EAST MIDLANDS",19,"15-19","15-19"
40638,2024,"REG",1,"E12000005","WEST MIDLANDS",19,"15-19","15-19"
32814,2024,"REG",1,"E12000006","EAST",19,"15-19","15-19"
51565,2024,"REG",1,"E12000007","LONDON",19,"15-19","15-19"
54770,2024,"REG",1,"E12000008","SOUTH EAST",19,"15-19","15-19"
37097,2024,"REG",1,"E12000009","SOUTH WEST",19,"15-19","15-19"
359001,2024,"ENG",1,"E92000001","ENGLAND",19,"15-19","15-19"
379406,2024,"E&W",1,"K04000001","ENGLAND AND WALES",19,"15-19","15-19"
